Element,50000000,Density,0.25,Repeated,100,P_Boncz,44925,P_Offst,18758
Element,50000000,Density,0.25,Repeated,100,P_Boncz,45041,P_Offst,18770
Element,50000000,Density,0.25,Repeated,100,P_Boncz,44964,P_Offst,18771
Element,50000000,Density,0.25,Repeated,100,P_Boncz,45013,P_Offst,18734
Element,50000000,Density,0.25,Repeated,100,P_Boncz,45090,P_Offst,18756
Element,50000000,Density,0.5,Repeated,100,P_Boncz,16660,P_Offst,11683
Element,50000000,Density,0.5,Repeated,100,P_Boncz,16622,P_Offst,11511
Element,50000000,Density,0.5,Repeated,100,P_Boncz,16596,P_Offst,11514
Element,50000000,Density,0.5,Repeated,100,P_Boncz,16682,P_Offst,11589
Element,50000000,Density,0.5,Repeated,100,P_Boncz,16610,P_Offst,11543
Element,50000000,Density,0.75,Repeated,100,P_Boncz,10621,P_Offst,10278
Element,50000000,Density,0.75,Repeated,100,P_Boncz,10479,P_Offst,10185
Element,50000000,Density,0.75,Repeated,100,P_Boncz,10448,P_Offst,10179
Element,50000000,Density,0.75,Repeated,100,P_Boncz,10590,P_Offst,10277
Element,50000000,Density,0.75,Repeated,100,P_Boncz,10481,P_Offst,10221
Element,50000000,Density,0.95,Repeated,100,P_Boncz,9034,P_Offst,10640
Element,50000000,Density,0.95,Repeated,100,P_Boncz,9018,P_Offst,10632
Element,50000000,Density,0.95,Repeated,100,P_Boncz,9048,P_Offst,10638
Element,50000000,Density,0.95,Repeated,100,P_Boncz,9037,P_Offst,10638
Element,50000000,Density,0.95,Repeated,100,P_Boncz,9059,P_Offst,10637
Element,10000000,Density,0.25,Repeated,100,P_Boncz,45095,P_Offst,18591
Element,10000000,Density,0.25,Repeated,100,P_Boncz,45239,P_Offst,18574
Element,10000000,Density,0.25,Repeated,100,P_Boncz,45013,P_Offst,18598
Element,10000000,Density,0.25,Repeated,100,P_Boncz,45171,P_Offst,18653
Element,10000000,Density,0.25,Repeated,100,P_Boncz,45025,P_Offst,18597
Element,10000000,Density,0.5,Repeated,100,P_Boncz,16567,P_Offst,11448
Element,10000000,Density,0.5,Repeated,100,P_Boncz,16554,P_Offst,11448
Element,10000000,Density,0.5,Repeated,100,P_Boncz,16592,P_Offst,11477
Element,10000000,Density,0.5,Repeated,100,P_Boncz,16576,P_Offst,11443
Element,10000000,Density,0.5,Repeated,100,P_Boncz,16578,P_Offst,11436
Element,10000000,Density,0.75,Repeated,100,P_Boncz,10455,P_Offst,10131
Element,10000000,Density,0.75,Repeated,100,P_Boncz,10408,P_Offst,10078
Element,10000000,Density,0.75,Repeated,100,P_Boncz,10441,P_Offst,10086
Element,10000000,Density,0.75,Repeated,100,P_Boncz,10460,P_Offst,10130
Element,10000000,Density,0.75,Repeated,100,P_Boncz,10407,P_Offst,10054
Element,10000000,Density,0.95,Repeated,100,P_Boncz,8930,P_Offst,10496
Element,10000000,Density,0.95,Repeated,100,P_Boncz,8907,P_Offst,10521
Element,10000000,Density,0.95,Repeated,100,P_Boncz,8926,P_Offst,10511
Element,10000000,Density,0.95,Repeated,100,P_Boncz,8893,P_Offst,10512
Element,10000000,Density,0.95,Repeated,100,P_Boncz,8908,P_Offst,10487
